Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label
423.7,6.0,64.0,10.517964360689534,10.517964360689534,0.0,0.18,0.32,0.06,0.23,0.83,0.0,0.0,0.95,1.94,0.24,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.28,63.84,79.25,71.24869114846283,5.897825922317087,71.41,84667039.0685239,9.5,11.936583375097634,8.336008330621459,41.40563621102596,0.94,141.55,MQTT-DDoS-Connect
301.77,6.0,64.0,23.3360418307788,23.3360418307788,0.0,0.15,0.06,0.21,0.22,0.77,0.0,0.0,0.71,1.0,0.45,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,691.02,56.84,74.85,65.75060828477508,5.896858968136122,65.82,84667026.90524168,9.5,11.462909420736755,8.321396477091623,42.70043259764326,0.95,141.55,MQTT-DDoS-Connect
54.0,6.0,64.0,0.3995674429103663,0.3995674429103663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
241929.4,6.0,64.0,1.0545862867952287,1.0545862867952287,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3240.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,413.2,67.7,83.4,75.8923015873016,7.475366029925634,74.5,6.530284881591796e-05,5.5,12.318421645897777,10.571764023223947,62.12575655076846,0.9,38.5,Benign
1742910.9,17.0,64.0,147.45292967470638,147.45292967470638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4273.9,104.2,1252.0,278.4748546603036,280.51906670426035,316.9,169410147.8664141,13.5,23.62354646291785,397.3146729286198,79322.52628056805,1.0,244.6,Recon-Port-Scan
18629.6,8.2,64.0,1.120527825891363,1.120527825891363,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1215.0,68.2,764.0,216.6447222222222,251.0056116300575,178.1,0.1002455949783325,5.5,20.331242021321973,354.97554019898115,79819.08167250882,0.9,38.5,Benign
54.0,6.0,64.0,67.24955708652779,67.24955708652779,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
3458.33,6.0,64.0,192.9248851197252,192.9248851197252,0.0,0.0,0.0,0.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2149.08,107.11,527.97,209.3939437657286,132.950149146131,185.9,84666489.8649336,9.5,19.06818250378607,188.2062642771428,49112.44042051159,0.54,141.55,MQTT-DoS-Publish
112.0,6.0,44.8,7.150003106209288,7.150003106209288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,1.1992454528808591e-05,5.5,10.770329614269006,0.0,0.0,0.0,38.5,Recon-Port-Scan
495890.8,6.0,64.0,1.4474987552917435,1.4474987552917435,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,463.4,70.4,110.0,87.18571428571428,16.846974160629678,81.0,0.0001139163970947,5.5,13.19230994111904,23.825219342911574,317.2492290249433,0.9,38.5,Benign
488.45,6.0,64.0,10.425055454849948,10.425055454849948,0.0,0.15,0.16,0.07,0.17,0.88,0.0,0.0,1.23,1.92,0.65,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724.38,61.8,79.21,69.44776044118422,5.756881351665466,68.65,84667043.25845659,9.5,11.782941792765174,8.131965243154518,40.24874352942865,0.93,141.55,MQTT-DDoS-Connect
451523.6,6.0,63.5,5.826856840411463,5.826856840411463,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0,5457.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5245.4,66.0,1474.0,347.76252232416704,504.1130388388791,81.2,169467395.668884,13.5,26.34533197590968,714.2775127044082,256205.3474194724,1.0,244.6,Benign
504.5,6.0,64.0,10.836814336200812,10.836814336200812,0.0,0.12,0.16,0.32,0.15,0.66,0.0,0.0,1.3,1.92,0.84,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,678.85,58.24,73.1,64.6556697431825,5.087706314655052,64.42,84667039.62978508,9.5,11.360753592654872,7.200818528403062,31.89917688339008,0.9,141.55,MQTT-DDoS-Connect
73460.3,6.0,64.0,0.3400992319808548,0.3400992319808548,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,370.6,66.2,68.0,67.41785714285714,0.8282721406978902,67.4,4.451274871826172e-05,5.5,11.611858912766449,1.1713536947107528,0.7650493197278913,0.9,38.5,Benign
14225.6,6.0,64.0,1.4816605554276665,1.4816605554276665,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,173.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,476.3,75.0,103.7,87.31075396825398,11.07210791095431,81.1,0.0038149118423461,5.5,13.210131238805056,15.658325171730022,168.68661997669437,0.9,38.5,MQTT-Malformed
110505.0,4.8,51.2,2.034998706184755,2.034998706184755,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,1471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1065.4,42.0,111.0,68.5224394413636,19.27374103652534,72.2,169466243.213077,13.5,11.707918073604478,27.318314972473285,374.4554609118287,1.0,244.6,Benign
546.6,6.0,64.0,9.161209683569616,9.161209683569616,0.0,0.2,0.11,0.38,0.2,0.55,0.0,0.0,1.57,2.0,0.61,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,705.03,56.46,80.6,67.78790633274534,8.89580669371555,65.54,84667029.92664173,9.5,11.638796108974786,12.58789412209117,89.64429372519218,0.94,141.55,MQTT-DDoS-Connect
54.0,6.0,64.0,61.54899978920387,61.54899978920387,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,0.0,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
465.16,6.0,64.0,156.7507369245946,156.7507369245946,0.0,0.16,0.24,0.17,0.28,0.69,0.0,0.0,1.17,1.85,0.48,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,726.01,59.6,80.91,69.06383832159413,7.750960595571621,69.45,84667028.38242574,9.5,11.741953515589657,10.964297516165743,67.10028447773458,0.94,141.55,MQTT-DDoS-Connect
21674.6,6.0,64.0,0.969735142385706,0.969735142385706,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,269.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1209.2,66.0,113.8,77.9726775662418,14.056831418275788,80.8,169462713.0011754,13.5,12.492724414442538,19.89743856134575,199.1768125251104,1.0,244.6,Benign
521.85,6.0,64.0,8.386650387319339,8.386650387319339,0.0,0.11,0.25,0.23,0.18,0.72,0.0,0.0,1.37,2.34,0.75,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.59,60.21,77.71,69.00437612830066,6.431635946581664,67.12,84667024.71054658,9.5,11.745245873737824,9.102910126029332,55.45196517678367,0.93,141.55,MQTT-DDoS-Connect
131.68,6.0,64.0,40277.20002193827,40277.20002193827,0.0,0.1,0.18,0.28,0.13,0.61,0.0,0.0,0.13,0.34,0.42,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.28,56.4,76.92,64.74367699173891,7.229741386862018,66.84,84667038.05176012,9.5,11.370008499916803,10.21466751728351,66.3073517373095,0.87,141.55,MQTT-DDoS-Connect
491.69,6.0,64.0,15.283047725681008,15.283047725681008,0.0,0.16,0.35,0.11,0.21,0.67,0.0,0.0,1.36,1.99,0.54,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,741.11,61.97,81.41,70.57378802527022,6.911372698064228,70.36,84667039.77624375,9.5,11.872982134159216,9.774112873258582,57.45179950882306,0.93,141.55,MQTT-DDoS-Connect
6222240.0,6.0,248.0,83.97186599384237,83.97186599384237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6359.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8041.0,66.0,1494.0,535.3437707485152,655.8632702981871,66.0,169462860.58121482,13.5,32.66976313064464,928.9890884068064,432323.69251975615,1.0,244.6,Benign
514146.0,6.0,248.0,27.0303281407394,27.0303281407394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6145.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1023.0,66.0,66.0,66.0,0.0,66.0,169469361.66718048,13.5,11.489125293076055,0.0,0.0,0.0,244.6,Benign
112.0,6.0,48.5,7.409763561413719,7.409763561413719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,319.0,58.0,58.0,58.0,0.0,58.0,2.570152282714844e-05,5.5,10.770329614269006,0.0,0.0,0.0,38.5,Recon-Port-Scan
355.64,6.0,64.0,12.66672098259496,12.66672098259496,0.0,0.12,0.22,0.17,0.29,0.83,0.0,0.0,0.71,1.56,0.44,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,715.4,61.01,78.51,68.83788382047088,5.626597543829267,68.13,84667027.30365315,9.5,11.72819995107602,7.950827432530595,41.96921619387367,0.93,141.55,MQTT-DDoS-Connect
5441659.0,6.0,55.0,1929.5080040083035,1929.5080040083035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3628.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,169466380.6601592,13.5,55.02726596879042,0.0,0.0,0.0,244.6,Benign
112.0,6.0,49.1,6.71401845682971,6.71401845682971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410153.37963623,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-Port-Scan
59480.6,7.1,63.1,0.5006559927662284,0.5006559927662284,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.1,0.0,795.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1157.9,66.0,171.7,73.88352197896702,24.99349323122761,90.8,169464324.1106919,13.5,12.14289007630455,35.44871642663386,900.0155863493243,0.7,244.6,Benign
65.6,6.0,59.8,6.800152987127207,6.800152987127207,0.0,0.0,0.2,0.8,0.0,0.8,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.2,54.0,54.8,54.12444444444444,0.2857078722109418,54.8,0.0001613855361938,5.5,10.404242452094705,0.404051947757473,0.4140246913580247,0.2,38.5,Recon-Port-Scan
106721.8,6.0,64.0,2.035993762666636,2.035993762666636,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1328.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,445.0,67.8,100.4,80.34900793650795,13.148305008490942,80.6,0.0997152090072631,5.5,12.674263372290977,18.594511265225982,206.7465020628621,0.9,38.5,Benign
41278.68,6.0,64.0,60.19835948732759,60.19835948732759,0.0,0.0,0.08,0.24,0.36,0.68,0.0,0.0,0.56,0.22,17.72,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7353.97,231.8,1433.74,763.4019899350735,478.76568892038574,590.54,84666972.31486553,9.5,37.63394178345843,677.5926302957117,275528.19457815343,0.89,141.55,MQTT-DDoS-Publish
214497.4,3.6,38.4,1.2501859648166564,1.2501859648166564,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,2767.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.6,0.6,1109.5,44.4,93.0,71.6803351202461,12.951315609661789,69.9,169465186.71001053,13.5,11.956064852770728,17.96585855505618,162.12632509018883,1.0,244.6,Benign
291.8,6.0,64.0,15.42082303570772,15.42082303570772,0.0,0.17,0.33,0.07,0.24,0.74,0.0,0.0,0.8,1.03,0.09,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,743.8,62.2,77.95,70.78341989185566,5.28909148674686,70.27,84667029.16893412,9.5,11.89722607437252,7.476475537321408,37.36590018326423,0.87,141.55,MQTT-DDoS-Connect
121739.1,6.0,64.0,2.0210029767775355,2.0210029767775355,0.0,0.0,0.1,0.0,0.5,0.9,0.0,0.0,0.0,0.2,0.0,1505.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2574.5,66.0,835.0,169.15301060910193,219.6625147007574,81.3,169462417.47217768,13.5,18.38987108205304,311.2891653372807,48737.03971517752,1.0,244.6,Benign
423.49,6.0,64.0,9.869445694734544,9.869445694734544,0.0,0.1,0.26,0.31,0.16,0.55,0.0,0.0,1.17,1.54,0.5,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,714.01,58.2,80.85,69.1241024204124,8.08365205655484,66.64,84667024.04831158,9.5,11.753380122935855,11.442110091083077,77.64978881050874,0.93,141.55,MQTT-DDoS-Connect
211.36,6.0,64.0,9.899095752912585,9.899095752912585,0.0,0.21,0.25,0.0,0.24,1.0,0.0,0.0,0.33,1.11,0.12,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,722.72,66.52,73.12,68.94685174732388,2.6773567481322096,68.96,84667035.49600801,9.5,11.742421905797697,3.787181799991357,8.065939152783997,0.92,141.55,MQTT-DDoS-Connect
435.07,6.0,64.0,10.49810763681928,10.49810763681928,0.0,0.23,0.24,0.19,0.11,0.68,0.0,0.0,1.15,1.85,0.34,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.14,61.58,78.45,68.97299826184307,6.008263515623971,67.85,84667025.6198924,9.5,11.739974378057198,8.495173047103918,47.24607884631194,0.92,141.55,MQTT-DDoS-Connect
54.0,6.0,64.0,6.847043977723418,6.847043977723418,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,849.0,54.0,58.0,54.80252568381052,1.5903798119214847,54.0,169410232.9156769,13.5,10.469534792113333,2.2534194210213934,2.550749733964172,1.0,244.6,Recon-Port-Scan
288603.3,7.1,83.1,1.536803183247069,1.536803183247069,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,3596.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,465.7,66.0,135.0,80.53972222222222,23.15991631703655,92.0,0.0998145103454589,5.5,12.66936194922418,32.75306775897904,973.6621711860672,0.9,38.5,Benign
311995.6,8.2,99.9,1.3234538514167036,1.3234538514167036,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,3784.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,489.3,66.0,128.0,82.24499999999999,23.021368256232613,111.3,0.0737804889678955,5.5,12.775044766305635,32.55713121234961,1100.064384920635,0.9,38.5,Benign
54.0,6.0,64.0,45.16324756857877,45.16324756857877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,297.0,54.0,54.0,54.0,0.0,54.0,5.793571472167969e-06,5.5,10.392304845413264,0.0,0.0,0.0,38.5,Recon-Port-Scan
123349.4,7.1,64.0,1.8528459269280213,1.8528459269280213,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,1482.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2214.9,54.0,928.0,145.1070752596217,211.81072243855573,95.3,169466653.47323188,13.5,17.035414146689487,300.18944456284305,45370.833260807456,1.0,244.6,Benign
43304.0,6.0,64.0,0.8991688411428127,0.8991688411428127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,554.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1037.0,66.0,68.0,66.9362799644456,0.981306769425362,66.0,169464143.9119752,13.5,11.57063939946611,1.389306612819825,0.965282671303906,1.0,244.6,Benign
65.6,6.0,62.1,6.883570400494977,6.883570400494977,0.0,0.0,0.2,0.8,0.0,0.8,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,304.6,54.8,58.0,55.9431746031746,1.453285341250037,54.8,9.679794311523438e-06,5.5,10.577072102503127,2.0552558395938143,2.6541849332325524,0.8,38.5,Recon-Port-Scan
10663.82,6.0,64.0,21.71521546519213,21.71521546519213,0.0,0.0,0.0,0.79,0.08,0.21,0.0,0.0,0.86,0.58,6.51,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,704.74,54.12,99.02,64.75396532067005,15.906051095225546,65.79,84666957.35767096,9.5,11.28596686521215,22.506787450280427,860.3810722965972,0.42,141.55,MQTT-DDoS-Publish
112.0,6.0,48.7,6.771399957170914,6.771399957170914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410146.07806358,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-Port-Scan
32123.38,6.0,64.0,38.57847702352623,38.57847702352623,0.0,0.0,0.01,0.3,0.29,0.7,0.0,0.0,0.73,0.43,18.86,37.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7064.74,274.42,969.82,677.7767410421964,270.8315456610208,669.45,84666959.29547523,9.5,32.22611390787848,381.80831124176353,134849.30321944764,0.79,141.55,MQTT-DDoS-Publish
279.32,6.0,64.0,11.408952063204667,11.408952063204667,0.0,0.16,0.23,0.07,0.3,0.9,0.0,0.0,0.44,1.54,0.17,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717.76,64.84,73.52,68.64524453479098,3.313251231999558,68.44,84667020.35928833,9.5,11.716033731949096,4.684868433566429,16.311199220907334,0.92,141.55,MQTT-DDoS-Connect
112.0,6.0,46.7,8.206510590861502,8.206510590861502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899.0,58.0,58.0,58.0,0.0,58.0,169410415.0607335,13.5,10.770329614269006,0.0,0.0,0.0,244.6,Recon-OS-Scan
391.08,6.0,64.0,10.385175988264216,10.385175988264216,0.0,0.28,0.2,0.0,0.21,0.9,0.0,0.0,0.92,1.89,0.18,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,742.71,66.33,79.79,70.98352991551792,5.369874925105862,70.23,84667032.5056115,9.5,11.913664012912792,7.59526226439391,33.15316582284415,0.93,141.55,MQTT-DDoS-Connect
399662.3,7.1,57.7,1.7737386616678108,1.7737386616678108,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,4914.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1363.7,66.0,206.4,87.87732542655144,35.16084917243482,93.8,169462624.4007253,13.5,13.26382859887404,49.79943136830228,1280.8471516594525,1.0,244.6,Benign
99022.2,6.0,64.0,1.4490977493613877,1.4490977493613877,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1201.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1256.2,66.0,110.8,81.00170365882828,16.987122770543017,81.1,169462950.9038913,13.5,12.734022382093784,24.03690264560513,289.1973214912281,1.0,244.6,Benign
650680.1,6.0,128.0,58.00251101377912,58.00251101377912,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.4,0.8,880.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1641.1,54.0,1020.7,258.497619047619,352.6058841727208,255.0,0.0001404047012329,5.5,21.449008545818536,498.6600235696184,179523.71133219957,0.7,38.5,Recon-Port-Scan
84199.75,6.0,64.0,87.06699794778864,87.06699794778864,0.0,0.0,0.0,0.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,388.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1659.83,129.22,172.82,159.73427218533098,18.62265108720393,154.29,84666488.23138064,9.5,17.81344782512943,26.355729135488428,892.1391781938341,0.4,141.55,MQTT-DoS-Publish
286532.0,5.2,51.4,1.7400586906836626,1.7400586906836626,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,3808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,1.0,1.0,2016.8,63.6,698.0,132.2466147229963,156.81199952786943,71.4,169468541.68025342,13.5,16.268988512492037,222.1731129539624,24832.86698785453,1.0,244.6,Benign
479.34,6.0,64.0,8.278800791719469,8.278800791719469,0.0,0.21,0.26,0.15,0.15,0.73,0.0,0.0,1.2,1.93,0.51,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.07,61.59,80.65,68.29523101872329,6.680051221198678,68.66,84667028.39652397,9.5,11.6766300778251,9.44594049678732,52.74656085363851,0.89,141.55,MQTT-DDoS-Connect
388149.8,6.0,64.0,1.5642780246499013,1.5642780246499013,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4734.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1197.2,54.0,108.7,77.06695559471487,15.076651823532808,81.2,169467734.5304181,13.5,12.4114949298632,21.36350366540927,230.4092070797091,1.0,244.6,Benign
441.81,6.0,64.0,20.47463034955909,20.47463034955909,0.0,0.14,0.25,0.12,0.31,0.83,0.0,0.0,0.76,1.91,0.4,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,751.79,64.18,80.45,71.63778473328357,5.751057463589115,71.29,84667036.35706411,9.5,11.963825146808666,8.13437016927751,37.66774635523498,0.95,141.55,MQTT-DDoS-Connect
8073.4,8.2,53.7,20.5543798086589,20.5543798086589,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2661.8,58.0,1414.0,169.38224437585117,367.163899100569,329.2,169410259.5158243,13.5,18.027691194117203,509.6254299064273,131171.75714410425,1.0,244.6,Recon-Port-Scan
4475.76,6.0,64.0,53.63258605716191,53.63258605716191,0.0,0.0,0.0,0.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3602.83,161.92,731.35,332.3375426182865,189.2924136752877,349.4,84666496.0546668,9.5,23.838169295398988,267.9720975253181,61790.03501580653,0.7,141.55,MQTT-DoS-Publish
